Household/family type,SERIALNO,INTP_adj,median_income_by_neighborhood,average_household_size_by_neighborhood,unemployment_rate_by_neighborhood,education_level_distribution_by_neighborhood,crime_rate_by_neighborhood,average_rent_by_neighborhood,percentage_of_owner_occupied_homes_by_neighborhood
6,18181,0.0,,,,,,,
6,18265,0.0,,,,,,,
1,18277,0.0,,,,,,,
1,18277,0.0,,,,,,,
7,18279,0.0,,,,,,,
7,18279,0.0,,,,,,,
7,18296,0.0,,,,,,,
7,18296,0.0,,,,,,,
1,18356,0.0,,,,,,,
1,18356,0.0,,,,,,,
1,18356,0.0,,,,,,,
1,18433,101.3097,,,,,,,
1,18433,0.0,,,,,,,
1,18433,0.0,,,,,,,
1,18433,0.0,,,,,,,
1,18508,0.0,,,,,,,
1,18508,0.0,,,,,,,
1,18508,0.0,,,,,,,
1,18508,0.0,,,,,,,
1,18508,0.0,,,,,,,
1,18508,0.0,,,,,,,
4,18618,0.0,,,,,,,
6,18631,0.0,,,,,,,
3,18678,0.0,,,,,,,
3,18678,0.0,,,,,,,
3,18678,0.0,,,,,,,
3,18697,5065.4849,,,,,,,
3,18697,6078.582,,,,,,,
3,18748,0.0,,,,,,,
3,18748,506.54849,,,,,,,
5,18758,0.0,,,,,,,
5,18758,0.0,,,,,,,
6,18802,0.0,,,,,,,
3,18881,0.0,,,,,,,
3,18881,0.0,,,,,,,
2,18891,-1620.9552,,,,,,,
2,18891,0.0,,,,,,,
2,18891,0.0,,,,,,,
2,19034,0.0,,,,,,,
2,19034,0.0,,,,,,,
2,19034,0.0,,,,,,,
2,19034,0.0,,,,,,,
2,19034,0.0,,,,,,,
1,19079,0.0,,,,,,,
1,19079,0.0,,,,,,,
1,19079,0.0,,,,,,,
7,19173,0.0,,,,,,,
7,19173,0.0,,,,,,,
4,19220,0.0,,,,,,,
4,19230,0.0,,,,,,,
1,19236,0.0,,,,,,,
1,19236,0.0,,,,,,,
1,19286,0.0,,,,,,,
1,19286,0.0,,,,,,,
1,19370,0.0,,,,,,,
1,19370,0.0,,,,,,,
1,19370,0.0,,,,,,,
1,19370,0.0,,,,,,,
1,19427,0.0,,,,,,,
1,19427,0.0,,,,,,,
1,19427,0.0,,,,,,,
1,19427,0.0,,,,,,,
1,19444,0.0,,,,,,,
1,19444,0.0,,,,,,,
2,19503,10.13097,,,,,,,
2,19503,0.0,,,,,,,
6,19515,0.0,,,,,,,
3,19600,0.0,,,,,,,
3,19600,0.0,,,,,,,
3,19704,0.0,,,,,,,
3,19704,0.0,,,,,,,
3,19704,0.0,,,,,,,
3,19704,0.0,,,,,,,
3,19704,0.0,,,,,,,
3,19704,0.0,,,,,,,
3,19704,0.0,,,,,,,
1,19725,-1620.9552,,,,,,,
1,19725,-1620.9552,,,,,,,
1,19725,0.0,,,,,,,
1,19725,0.0,,,,,,,
1,19725,0.0,,,,,,,
1,19725,0.0,,,,,,,
1,19725,0.0,,,,,,,
2,19757,10.13097,,,,,,,
2,19757,0.0,,,,,,,
2,19757,0.0,,,,,,,
2,19757,0.0,,,,,,,
2,19757,0.0,,,,,,,
4,19783,0.0,,,,,,,
3,19831,0.0,,,,,,,
3,19831,0.0,,,,,,,
3,19831,0.0,,,,,,,
6,19980,0.0,,,,,,,
1,20008,0.0,,,,,,,
1,20008,0.0,,,,,,,
1,20008,0.0,,,,,,,
1,20008,0.0,,,,,,,
1,20044,0.0,,,,,,,
1,20044,0.0,,,,,,,
1,20073,0.0,,,,,,,
1,20073,0.0,,,,,,,
4,20202,0.0,,,,,,,
2,20226,0.0,,,,,,,
2,20226,0.0,,,,,,,
1,20281,0.0,,,,,,,
1,20281,0.0,,,,,,,
1,20317,0.0,,,,,,,
1,20317,0.0,,,,,,,
4,20443,0.0,,,,,,,
1,20467,0.0,,,,,,,
1,20467,0.0,,,,,,,
1,20467,0.0,,,,,,,
1,20467,0.0,,,,,,,
1,20467,0.0,,,,,,,
1,20504,36471.492,,,,,,,
1,20504,0.0,,,,,,,
1,20504,233.01231,,,,,,,
4,20523,0.0,,,,,,,
1,20527,0.0,,,,,,,
1,20527,0.0,,,,,,,
1,20527,0.0,,,,,,,
1,20527,0.0,,,,,,,
2,20587,0.0,,,,,,,
2,20587,0.0,,,,,,,
2,20587,0.0,,,,,,,
6,20594,0.0,,,,,,,
4,20596,0.0,,,,,,,
1,20606,0.0,,,,,,,
1,20606,0.0,,,,,,,
3,20716,22490.754,,,,,,,
3,20716,0.0,,,,,,,
3,20716,0.0,,,,,,,
3,20716,0.0,,,,,,,
3,20716,0.0,,,,,,,
6,20782,3039.291,,,,,,,
1,20828,0.0,,,,,,,
1,20828,0.0,,,,,,,
1,20828,0.0,,,,,,,
1,20828,0.0,,,,,,,
1,20828,0.0,,,,,,,
1,20828,0.0,,,,,,,
1,20844,336348.22,,,,,,,
1,20844,2026.194,,,,,,,
1,20878,0.0,,,,,,,
1,20878,0.0,,,,,,,
1,20878,0.0,,,,,,,
1,20915,5065.4849,,,,,,,
1,20915,60.78582,,,,,,,
1,21021,0.0,,,,,,,
1,21021,0.0,,,,,,,
1,21173,0.0,,,,,,,
1,21173,0.0,,,,,,,
1,21227,0.0,,,,,,,
1,21227,0.0,,,,,,,
2,21257,0.0,,,,,,,
2,21257,0.0,,,,,,,
2,21257,0.0,,,,,,,
1,21321,0.0,,,,,,,
1,21321,0.0,,,,,,,
1,21321,0.0,,,,,,,
1,21321,0.0,,,,,,,
1,21350,0.0,,,,,,,
1,21350,0.0,,,,,,,
1,21350,0.0,,,,,,,
1,21350,0.0,,,,,,,
1,21350,0.0,,,,,,,
1,21350,0.0,,,,,,,
1,21350,0.0,,,,,,,
1,21350,0.0,,,,,,,
1,21350,0.0,,,,,,,
1,21350,0.0,,,,,,,
1,21350,0.0,,,,,,,
1,21456,0.0,,,,,,,
1,21456,0.0,,,,,,,
1,21456,0.0,,,,,,,
3,21468,1013.097,,,,,,,
3,21468,25327.426,,,,,,,
1,21476,0.0,,,,,,,
1,21476,0.0,,,,,,,
1,21562,0.0,,,,,,,
1,21562,0.0,,,,,,,
1,21562,0.0,,,,,,,
1,21562,0.0,,,,,,,
1,21562,0.0,,,,,,,
4,21579,109414.48,,,,,,,
3,21595,0.0,,,,,,,
3,21595,0.0,,,,,,,
3,21595,0.0,,,,,,,
3,21595,0.0,,,,,,,
3,21595,0.0,,,,,,,
1,21627,0.0,,,,,,,
1,21627,0.0,,,,,,,
1,21627,0.0,,,,,,,
1,21627,0.0,,,,,,,
1,21632,-1620.9552,,,,,,,
1,21632,0.0,,,,,,,
1,21632,0.0,,,,,,,
1,21632,0.0,,,,,,,
4,21711,0.0,,,,,,,
3,21712,0.0,,,,,,,
3,21712,0.0,,,,,,,
3,21712,0.0,,,,,,,
6,21727,0.0,,,,,,,
3,21773,0.0,,,,,,,
3,21773,0.0,,,,,,,
5,21912,0.0,,,,,,,
5,21912,0.0,,,,,,,
6,21922,0.0,,,,,,,
1,21943,0.0,,,,,,,
1,21943,0.0,,,,,,,
1,21943,0.0,,,,,,,
6,21965,0.0,,,,,,,
6,22022,0.0,,,,,,,
3,22055,0.0,,,,,,,
3,22055,0.0,,,,,,,
3,22055,0.0,,,,,,,
1,22115,0.0,,,,,,,
1,22115,0.0,,,,,,,
3,22185,0.0,,,,,,,
3,22185,0.0,,,,,,,
3,22185,0.0,,,,,,,
1,22225,336348.22,,,,,,,
1,22225,0.0,,,,,,,
1,22225,0.0,,,,,,,
1,22225,0.0,,,,,,,
1,22225,0.0,,,,,,,
5,22237,0.0,,,,,,,
5,22237,30392.91,,,,,,,
6,22252,0.0,,,,,,,
6,22343,18235.746,,,,,,,
4,22427,0.0,,,,,,,
4,22556,0.0,,,,,,,
3,22578,0.0,,,,,,,
3,22578,0.0,,,,,,,
3,22578,0.0,,,,,,,
2,22654,0.0,,,,,,,
2,22654,0.0,,,,,,,
6,22763,10941.447,,,,,,,
6,22838,0.0,,,,,,,
2,22901,0.0,,,,,,,
2,22901,0.0,,,,,,,
1,22936,0.0,,,,,,,
1,22936,0.0,,,,,,,
1,22979,0.0,,,,,,,
1,22979,0.0,,,,,,,
1,22979,0.0,,,,,,,
1,22979,0.0,,,,,,,
1,23000,0.0,,,,,,,
1,23000,0.0,,,,,,,
1,23000,0.0,,,,,,,
4,23034,0.0,,,,,,,
6,23062,0.0,,,,,,,
5,23087,0.0,,,,,,,
5,23087,0.0,,,,,,,
1,23096,26340.521,,,,,,,
1,23096,0.0,,,,,,,
1,23096,0.0,,,,,,,
2,23148,0.0,,,,,,,
2,23148,0.0,,,,,,,
6,23190,699.03693,,,,,,,
2,23199,0.0,,,,,,,
2,23199,0.0,,,,,,,
1,23218,0.0,,,,,,,
1,23218,0.0,,,,,,,
1,23218,0.0,,,,,,,
1,23242,0.0,,,,,,,
1,23242,0.0,,,,,,,
1,23488,0.0,,,,,,,
1,23488,0.0,,,,,,,
1,23520,0.0,,,,,,,
1,23520,0.0,,,,,,,
1,23520,0.0,,,,,,,
6,23532,0.0,,,,,,,
6,23543,0.0,,,,,,,
1,23551,0.0,,,,,,,
1,23551,0.0,,,,,,,
1,23551,0.0,,,,,,,
1,23551,0.0,,,,,,,
1,23551,0.0,,,,,,,
1,23575,0.0,,,,,,,
1,23575,0.0,,,,,,,
1,23575,0.0,,,,,,,
1,23575,0.0,,,,,,,
1,23633,0.0,,,,,,,
1,23633,0.0,,,,,,,
1,23633,0.0,,,,,,,
2,23720,0.0,,,,,,,
2,23720,0.0,,,,,,,
2,23720,0.0,,,,,,,
2,23720,0.0,,,,,,,
2,23720,0.0,,,,,,,
2,23720,0.0,,,,,,,
1,23726,0.0,,,,,,,
1,23726,0.0,,,,,,,
1,23726,0.0,,,,,,,
3,23788,0.0,,,,,,,
3,23788,0.0,,,,,,,
1,23835,0.0,,,,,,,
1,23835,0.0,,,,,,,
1,23835,0.0,,,,,,,
1,23835,0.0,,,,,,,
4,23854,0.0,,,,,,,
1,23860,0.0,,,,,,,
1,23860,0.0,,,,,,,
1,23860,0.0,,,,,,,
6,23958,0.0,,,,,,,
1,23968,0.0,,,,,,,
1,23968,0.0,,,,,,,
1,23968,0.0,,,,,,,
6,23992,0.0,,,,,,,
3,23998,0.0,,,,,,,
3,23998,0.0,,,,,,,
1,24000,0.0,,,,,,,
1,24000,0.0,,,,,,,
1,24000,0.0,,,,,,,
4,24034,40523.879,,,,,,,
1,24055,0.0,,,,,,,
1,24055,0.0,,,,,,,
1,24055,0.0,,,,,,,
1,24055,0.0,,,,,,,
1,24055,0.0,,,,,,,
1,24055,0.0,,,,,,,
6,24071,0.0,,,,,,,
2,24126,0.0,,,,,,,
2,24126,0.0,,,,,,,
1,24165,202.6194,,,,,,,
1,24165,0.0,,,,,,,
1,24165,0.0,,,,,,,
6,24229,0.0,,,,,,,
2,24256,0.0,,,,,,,
2,24256,0.0,,,,,,,
1,24304,0.0,,,,,,,
1,24304,0.0,,,,,,,
1,24349,0.0,,,,,,,
1,24349,0.0,,,,,,,
6,24358,0.0,,,,,,,
5,24399,0.0,,,,,,,
5,24399,0.0,,,,,,,
1,24404,0.0,,,,,,,
1,24404,0.0,,,,,,,
1,24404,0.0,,,,,,,
1,24404,0.0,,,,,,,
1,24404,0.0,,,,,,,
3,24414,0.0,,,,,,,
3,24414,0.0,,,,,,,
3,24414,0.0,,,,,,,
2,24453,0.0,,,,,,,
2,24453,0.0,,,,,,,
6,24458,51667.945,,,,,,,
1,24548,0.0,,,,,,,
1,24548,0.0,,,,,,,
1,24548,0.0,,,,,,,
1,24684,0.0,,,,,,,
1,24684,0.0,,,,,,,
1,24684,0.0,,,,,,,
1,24720,0.0,,,,,,,
1,24720,0.0,,,,,,,
4,24738,0.0,,,,,,,
6,24886,506.54849,,,,,,,
4,24951,111.44067,,,,,,,
1,24953,91178.727,,,,,,,
1,24953,0.0,,,,,,,
5,25000,0.0,,,,,,,
5,25000,0.0,,,,,,,
5,25000,0.0,,,,,,,
4,25101,0.0,,,,,,,
5,25152,0.0,,,,,,,
5,25152,0.0,,,,,,,
3,25208,0.0,,,,,,,
3,25208,0.0,,,,,,,
3,25208,0.0,,,,,,,
1,25286,0.0,,,,,,,
1,25286,0.0,,,,,,,
3,25289,0.0,,,,,,,
3,25289,0.0,,,,,,,
6,25314,0.0,,,,,,,
3,25445,0.0,,,,,,,
3,25445,0.0,,,,,,,
4,25563,4660.2461,,,,,,,
3,25591,0.0,,,,,,,
3,25591,0.0,,,,,,,
3,25591,0.0,,,,,,,
5,25635,2026.194,,,,,,,
5,25635,0.0,,,,,,,
6,25701,0.0,,,,,,,
1,25755,0.0,,,,,,,
1,25755,0.0,,,,,,,
1,25755,0.0,,,,,,,
7,25906,0.0,,,,,,,
7,25906,0.0,,,,,,,
1,25942,0.0,,,,,,,
1,25942,0.0,,,,,,,
1,25942,0.0,,,,,,,
2,25950,0.0,,,,,,,
2,25950,0.0,,,,,,,
2,25950,0.0,,,,,,,
2,25950,0.0,,,,,,,
3,25972,0.0,,,,,,,
3,25972,0.0,,,,,,,
1,26021,0.0,,,,,,,
1,26021,0.0,,,,,,,
1,26021,0.0,,,,,,,
1,26021,0.0,,,,,,,
1,26021,0.0,,,,,,,
6,26046,0.0,,,,,,,
3,26106,0.0,,,,,,,
3,26106,0.0,,,,,,,
3,26106,0.0,,,,,,,
1,26151,0.0,,,,,,,
1,26151,0.0,,,,,,,
3,26183,0.0,,,,,,,
3,26183,0.0,,,,,,,
3,26183,0.0,,,,,,,
3,26183,0.0,,,,,,,
3,26183,0.0,,,,,,,
1,26228,0.0,,,,,,,
1,26228,0.0,,,,,,,
1,26228,0.0,,,,,,,
1,26228,0.0,,,,,,,
3,26314,0.0,,,,,,,
3,26314,0.0,,,,,,,
3,26314,0.0,,,,,,,
1,26347,0.0,,,,,,,
1,26347,0.0,,,,,,,
1,26347,0.0,,,,,,,
1,26347,0.0,,,,,,,
3,26356,0.0,,,,,,,
3,26356,0.0,,,,,,,
3,26356,0.0,,,,,,,
2,26390,0.0,,,,,,,
2,26390,0.0,,,,,,,
4,26392,0.0,,,,,,,
1,26401,0.0,,,,,,,
1,26401,0.0,,,,,,,
1,26401,0.0,,,,,,,
1,26401,0.0,,,,,,,
1,26401,0.0,,,,,,,
3,26595,0.0,,,,,,,
3,26595,0.0,,,,,,,
1,26603,0.0,,,,,,,
1,26603,0.0,,,,,,,
1,26603,0.0,,,,,,,
1,26603,0.0,,,,,,,
1,26603,0.0,,,,,,,
1,26603,0.0,,,,,,,
1,26603,0.0,,,,,,,
1,26682,0.0,,,,,,,
1,26682,0.0,,,,,,,
3,26696,0.0,,,,,,,
3,26696,0.0,,,,,,,
3,26696,0.0,,,,,,,
3,26696,0.0,,,,,,,
1,26740,0.0,,,,,,,
1,26740,0.0,,,,,,,
1,26740,0.0,,,,,,,
3,26885,0.0,,,,,,,
3,26885,0.0,,,,,,,
3,26885,0.0,,,,,,,
3,26885,0.0,,,,,,,
3,26922,0.0,,,,,,,
3,26922,0.0,,,,,,,
3,26922,0.0,,,,,,,
7,26924,0.0,,,,,,,
7,26924,0.0,,,,,,,
7,26924,0.0,,,,,,,
6,27043,14183.358,,,,,,,
1,27118,0.0,,,,,,,
1,27118,0.0,,,,,,,
3,27142,0.0,,,,,,,
3,27142,0.0,,,,,,,
1,27166,0.0,,,,,,,
1,27166,0.0,,,,,,,
1,27166,0.0,,,,,,,
1,27166,0.0,,,,,,,
4,27172,0.0,,,,,,,
3,27252,0.0,,,,,,,
3,27252,0.0,,,,,,,
3,27252,0.0,,,,,,,
3,27252,0.0,,,,,,,
3,27252,0.0,,,,,,,
3,27312,0.0,,,,,,,
3,27312,0.0,,,,,,,
6,27374,4052.3879,,,,,,,
6,27380,0.0,,,,,,,
4,27430,0.0,,,,,,,
3,27547,0.0,,,,,,,
3,27547,0.0,,,,,,,
3,27547,0.0,,,,,,,
3,27547,0.0,,,,,,,
6,27612,0.0,,,,,,,
3,27718,0.0,,,,,,,
3,27718,0.0,,,,,,,
1,27764,1114.4067,,,,,,,
1,27764,0.0,,,,,,,
1,27821,303.92911,,,,,,,
1,27821,0.0,,,,,,,
7,27828,0.0,,,,,,,
7,27828,0.0,,,,,,,
4,27853,0.0,,,,,,,
1,28001,0.0,,,,,,,
1,28001,0.0,,,,,,,
3,28225,0.0,,,,,,,
3,28225,0.0,,,,,,,
3,28256,0.0,,,,,,,
3,28256,0.0,,,,,,,
1,28269,0.0,,,,,,,
1,28269,0.0,,,,,,,
1,28269,0.0,,,,,,,
4,28278,0.0,,,,,,,
6,28285,0.0,,,,,,,
3,28342,0.0,,,,,,,
3,28342,0.0,,,,,,,
3,28342,0.0,,,,,,,
6,28395,0.0,,,,,,,
3,28480,0.0,,,,,,,
3,28480,0.0,,,,,,,
3,28480,0.0,,,,,,,
3,28480,0.0,,,,,,,
3,28480,0.0,,,,,,,
3,28480,0.0,,,,,,,
6,28541,0.0,,,,,,,
5,28543,0.0,,,,,,,
5,28543,0.0,,,,,,,
5,28543,0.0,,,,,,,
6,28552,0.0,,,,,,,
6,28567,0.0,,,,,,,
1,28675,0.0,,,,,,,
1,28675,0.0,,,,,,,
1,28675,0.0,,,,,,,
7,28774,0.0,,,,,,,
7,28774,0.0,,,,,,,
1,28938,0.0,,,,,,,
1,28938,0.0,,,,,,,
1,28938,0.0,,,,,,,
1,28938,0.0,,,,,,,
1,28949,0.0,,,,,,,
1,28949,0.0,,,,,,,
1,28949,0.0,,,,,,,
3,29005,0.0,,,,,,,
3,29005,0.0,,,,,,,
3,29005,0.0,,,,,,,
1,29027,0.0,,,,,,,
1,29027,0.0,,,,,,,
1,29055,0.0,,,,,,,
1,29055,0.0,,,,,,,
1,29055,0.0,,,,,,,
1,29055,0.0,,,,,,,
1,29055,0.0,,,,,,,
1,29088,810.4776,,,,,,,
1,29088,810.4776,,,,,,,
6,29124,0.0,,,,,,,
4,29441,0.0,,,,,,,
1,29472,0.0,,,,,,,
1,29472,0.0,,,,,,,
3,29515,0.0,,,,,,,
3,29515,0.0,,,,,,,
3,29541,0.0,,,,,,,
3,29541,0.0,,,,,,,
3,29541,0.0,,,,,,,
3,29541,0.0,,,,,,,
1,29595,0.0,,,,,,,
1,29595,0.0,,,,,,,
1,29595,0.0,,,,,,,
1,29595,0.0,,,,,,,
1,29595,0.0,,,,,,,
1,29595,0.0,,,,,,,
6,29607,30392.91,,,,,,,
1,29727,0.0,,,,,,,
1,29727,0.0,,,,,,,
1,29727,0.0,,,,,,,
1,29850,0.0,,,,,,,
1,29850,0.0,,,,,,,
1,29850,0.0,,,,,,,
1,29939,0.0,,,,,,,
1,29939,0.0,,,,,,,
3,30064,0.0,,,,,,,
3,30064,0.0,,,,,,,
3,30064,0.0,,,,,,,
1,30180,17222.648,,,,,,,
1,30180,0.0,,,,,,,
3,30202,0.0,,,,,,,
3,30202,0.0,,,,,,,
3,30232,0.0,,,,,,,
3,30232,0.0,,,,,,,
3,30232,0.0,,,,,,,
1,30245,0.0,,,,,,,
1,30245,0.0,,,,,,,
1,30296,0.0,,,,,,,
1,30296,0.0,,,,,,,
1,30296,0.0,,,,,,,
6,30364,0.0,,,,,,,
4,30380,2026.194,,,,,,,
7,30439,20261.939,,,,,,,
7,30439,3039.291,,,,,,,
4,30441,20261.939,,,,,,,
6,30443,0.0,,,,,,,
6,30457,0.0,,,,,,,
4,30506,0.0,,,,,,,
1,30527,20261.939,,,,,,,
1,30527,0.0,,,,,,,
4,30555,0.0,,,,,,,
3,30559,0.0,,,,,,,
3,30559,0.0,,,,,,,
3,30559,0.0,,,,,,,
7,30650,0.0,,,,,,,
7,30650,0.0,,,,,,,
7,30650,0.0,,,,,,,
1,30745,0.0,,,,,,,
1,30745,0.0,,,,,,,
1,30792,0.0,,,,,,,
1,30792,0.0,,,,,,,
1,30805,0.0,,,,,,,
1,30805,0.0,,,,,,,
1,30805,0.0,,,,,,,
1,30805,0.0,,,,,,,
6,30845,0.0,,,,,,,
1,30947,0.0,,,,,,,
1,30947,0.0,,,,,,,
1,30975,0.0,,,,,,,
1,30975,0.0,,,,,,,
1,30975,0.0,,,,,,,
4,30983,0.0,,,,,,,
4,30998,0.0,,,,,,,
4,31013,0.0,,,,,,,
3,31019,336348.22,,,,,,,
3,31019,0.0,,,,,,,
3,31019,0.0,,,,,,,
3,31019,0.0,,,,,,,
3,31019,0.0,,,,,,,
3,31019,0.0,,,,,,,
1,31022,0.0,,,,,,,
1,31022,0.0,,,,,,,
1,31084,0.0,,,,,,,
1,31084,0.0,,,,,,,
1,31084,0.0,,,,,,,
1,31084,0.0,,,,,,,
6,31236,709.16791,,,,,,,
1,31287,0.0,,,,,,,
1,31287,10130.97,,,,,,,
1,31287,0.0,,,,,,,
1,31287,0.0,,,,,,,
3,31301,0.0,,,,,,,
3,31301,4457.627,,,,,,,
6,31308,0.0,,,,,,,
6,31323,0.0,,,,,,,
6,31335,12866.332,,,,,,,
7,31409,101.3097,,,,,,,
7,31409,10.13097,,,,,,,
1,31561,0.0,,,,,,,
1,31561,0.0,,,,,,,
1,31563,9320.4922,,,,,,,
1,31563,0.0,,,,,,,
1,31563,0.0,,,,,,,
1,31672,0.0,,,,,,,
1,31672,0.0,,,,,,,
1,31672,0.0,,,,,,,
3,31758,0.0,,,,,,,
3,31758,0.0,,,,,,,
3,31758,0.0,,,,,,,
6,31760,0.0,,,,,,,
1,31773,30.39291,,,,,,,
1,31773,0.0,,,,,,,
1,31773,0.0,,,,,,,
1,31796,0.0,,,,,,,
1,31796,0.0,,,,,,,
3,31808,0.0,,,,,,,
3,31808,0.0,,,,,,,
3,31808,0.0,,,,,,,
1,31904,0.0,,,,,,,
1,31904,0.0,,,,,,,
3,31995,0.0,,,,,,,
3,31995,0.0,,,,,,,
3,31995,0.0,,,,,,,
1,32020,0.0,,,,,,,
1,32020,16716.1,,,,,,,
1,32020,0.0,,,,,,,
6,32023,0.0,,,,,,,
1,32054,0.0,,,,,,,
1,32054,0.0,,,,,,,
1,32054,0.0,,,,,,,
1,32054,0.0,,,,,,,
1,32054,0.0,,,,,,,
5,32122,0.0,,,,,,,
5,32122,0.0,,,,,,,
3,32230,0.0,,,,,,,
3,32230,0.0,,,,,,,
4,32271,0.0,,,,,,,
6,32280,0.0,,,,,,,
6,32311,0.0,,,,,,,
6,32328,55720.336,,,,,,,
6,32379,0.0,,,,,,,
4,32491,15196.455,,,,,,,
4,32607,0.0,,,,,,,
3,32617,0.0,,,,,,,
3,32617,0.0,,,,,,,
3,32617,0.0,,,,,,,
3,32621,0.0,,,,,,,
3,32621,0.0,,,,,,,
1,32680,0.0,,,,,,,
1,32680,0.0,,,,,,,
5,32688,0.0,,,,,,,
5,32688,0.0,,,,,,,
5,32688,0.0,,,,,,,
5,32688,0.0,,,,,,,
5,32688,0.0,,,,,,,
3,32826,0.0,,,,,,,
3,32826,0.0,,,,,,,
3,32826,0.0,,,,,,,
3,32826,0.0,,,,,,,
3,32826,0.0,,,,,,,
4,32829,0.0,,,,,,,
1,32871,0.0,,,,,,,
1,32871,0.0,,,,,,,
1,32871,0.0,,,,,,,
3,32925,506.54849,,,,,,,
3,32925,0.0,,,,,,,
3,32925,0.0,,,,,,,
3,32925,0.0,,,,,,,
4,32954,7496.918,,,,,,,
4,32962,0.0,,,,,,,
1,33004,0.0,,,,,,,
1,33004,0.0,,,,,,,
1,33004,0.0,,,,,,,
1,33004,0.0,,,,,,,
1,33004,0.0,,,,,,,
3,33006,0.0,,,,,,,
3,33006,0.0,,,,,,,
3,33006,0.0,,,,,,,
3,33006,0.0,,,,,,,
3,33006,0.0,,,,,,,
1,33012,0.0,,,,,,,
1,33012,0.0,,,,,,,
1,33012,0.0,,,,,,,
1,33012,0.0,,,,,,,
1,33012,0.0,,,,,,,
1,33012,0.0,,,,,,,
1,33024,0.0,,,,,,,
1,33024,0.0,,,,,,,
1,33037,0.0,,,,,,,
1,33037,0.0,,,,,,,
1,33037,0.0,,,,,,,
1,33037,0.0,,,,,,,
1,33037,0.0,,,,,,,
1,33037,0.0,,,,,,,
6,33204,0.0,,,,,,,
1,33266,17222.648,,,,,,,
1,33266,405.2388,,,,,,,
1,33281,0.0,,,,,,,
1,33281,0.0,,,,,,,
1,33281,0.0,,,,,,,
3,33293,0.0,,,,,,,
3,33293,0.0,,,,,,,
4,33349,0.0,,,,,,,
3,33369,0.0,,,,,,,
3,33369,0.0,,,,,,,
1,33462,0.0,,,,,,,
1,33462,0.0,,,,,,,
1,33462,0.0,,,,,,,
4,33498,0.0,,,,,,,
3,33595,0.0,,,,,,,
3,33595,0.0,,,,,,,
3,33595,0.0,,,,,,,
3,33595,0.0,,,,,,,
3,33616,0.0,,,,,,,
3,33616,0.0,,,,,,,
1,33643,0.0,,,,,,,
1,33643,0.0,,,,,,,
1,33650,0.0,,,,,,,
1,33650,0.0,,,,,,,
4,33685,0.0,,,,,,,
2,33693,0.0,,,,,,,
2,33693,0.0,,,,,,,
4,33697,5065.4849,,,,,,,
1,33719,0.0,,,,,,,
1,33719,0.0,,,,,,,
1,33719,0.0,,,,,,,
1,33719,0.0,,,,,,,
4,33744,0.0,,,,,,,
3,33780,0.0,,,,,,,
3,33780,0.0,,,,,,,
4,33783,0.0,,,,,,,
6,33893,1013.097,,,,,,,
1,33930,0.0,,,,,,,
1,33930,0.0,,,,,,,
1,33930,0.0,,,,,,,
2,33948,0.0,,,,,,,
2,33948,0.0,,,,,,,
2,33948,0.0,,,,,,,
1,33958,5065.4849,,,,,,,
1,33958,0.0,,,,,,,
1,33958,0.0,,,,,,,
1,33958,0.0,,,,,,,
5,33980,0.0,,,,,,,
5,33980,0.0,,,,,,,
3,33996,0.0,,,,,,,
3,33996,0.0,,,,,,,
1,34010,0.0,,,,,,,
1,34010,0.0,,,,,,,
1,34010,0.0,,,,,,,
1,34010,0.0,,,,,,,
5,34034,0.0,,,,,,,
5,34034,0.0,,,,,,,
1,34055,0.0,,,,,,,
1,34055,0.0,,,,,,,
1,34055,0.0,,,,,,,
1,34063,0.0,,,,,,,
1,34063,0.0,,,,,,,
3,34152,0.0,,,,,,,
3,34152,-1620.9552,,,,,,,
3,34152,0.0,,,,,,,
2,34178,0.0,,,,,,,
2,34178,0.0,,,,,,,
2,34178,0.0,,,,,,,
2,34178,0.0,,,,,,,
1,34257,0.0,,,,,,,
1,34257,0.0,,,,,,,
1,34276,0.0,,,,,,,
1,34276,0.0,,,,,,,
1,34276,0.0,,,,,,,
1,34276,0.0,,,,,,,
1,34317,0.0,,,,,,,
1,34317,0.0,,,,,,,
1,34338,0.0,,,,,,,
1,34338,0.0,,,,,,,
1,34338,0.0,,,,,,,
1,34354,0.0,,,,,,,
1,34354,0.0,,,,,,,
1,34354,0.0,,,,,,,
1,34354,0.0,,,,,,,
1,34354,0.0,,,,,,,
1,34354,0.0,,,,,,,
1,34354,0.0,,,,,,,
1,34354,0.0,,,,,,,
1,34354,0.0,,,,,,,
1,34376,0.0,,,,,,,
1,34376,0.0,,,,,,,
7,34401,0.0,,,,,,,
7,34401,0.0,,,,,,,
6,34422,0.0,,,,,,,
1,34436,0.0,,,,,,,
1,34436,0.0,,,,,,,
1,34436,0.0,,,,,,,
1,34436,0.0,,,,,,,
1,34436,0.0,,,,,,,
1,34448,3039.291,,,,,,,
1,34448,10130.97,,,,,,,
5,34500,0.0,,,,,,,
5,34500,0.0,,,,,,,
6,34686,0.0,,,,,,,
4,34698,0.0,,,,,,,
1,34721,0.0,,,,,,,
1,34721,0.0,,,,,,,
1,34721,0.0,,,,,,,
1,34721,0.0,,,,,,,
1,34721,0.0,,,,,,,
1,34721,0.0,,,,,,,
1,34721,0.0,,,,,,,
6,34817,0.0,,,,,,,
6,34923,0.0,,,,,,,
1,34934,0.0,,,,,,,
1,34934,0.0,,,,,,,
