EducAttain,SERIALNO,EST_Childcare,EST_Income,EST_HousingCost,EST_TransportCost,EST_HealthCareCost,EST_FoodCost,EST_WorkHoursPerWeek,EST_ParentEducationLevel,EST_SchoolQualityIndex,EST_PublicAssistanceRecipients,EST_HomeOwnershipStatus,EST_CommunitySafetyIndex,EST_PublicTransportAccess,EST_NonWorkDaysPerYear,EST_SchoolAttendanceRate
4.0,12373,0.0,,,,,,,,,,,,,,
1.0,12373,0.0,,,,,,,,,,,,,,
1.0,12373,0.0,,,,,,,,,,,,,,
4.0,12381,0.0,,,,,,,,,,,,,,
3.0,12381,0.0,,,,,,,,,,,,,,
1.0,12381,0.0,,,,,,,,,,,,,,
1.0,12381,0.0,,,,,,,,,,,,,,
1.0,12381,0.0,,,,,,,,,,,,,,
3.0,12410,0.0,,,,,,,,,,,,,,
2.0,12487,0.0,,,,,,,,,,,,,,
3.0,12515,0.0,,,,,,,,,,,,,,
3.0,12574,0.0,,,,,,,,,,,,,,
3.0,12574,0.0,,,,,,,,,,,,,,
,12574,0.0,,,,,,,,,,,,,,
3.0,12574,0.0,,,,,,,,,,,,,,
3.0,12574,0.0,,,,,,,,,,,,,,
1.0,12574,0.0,,,,,,,,,,,,,,
1.0,12708,0.0,,,,,,,,,,,,,,
3.0,12708,0.0,,,,,,,,,,,,,,
1.0,12708,0.0,,,,,,,,,,,,,,
4.0,12757,0.0,,,,,,,,,,,,,,
3.0,12757,0.0,,,,,,,,,,,,,,
1.0,12757,0.0,,,,,,,,,,,,,,
1.0,12757,0.0,,,,,,,,,,,,,,
4.0,12757,0.0,,,,,,,,,,,,,,
3.0,12801,0.0,,,,,,,,,,,,,,
2.0,12931,0.0,,,,,,,,,,,,,,
2.0,12931,0.0,,,,,,,,,,,,,,
4.0,13032,Other,,,,,,,,,,,,,,
4.0,13032,Other,,,,,,,,,,,,,,
1.0,13032,Other,,,,,,,,,,,,,,
1.0,13032,Other,,,,,,,,,,,,,,
1.0,13032,Other,,,,,,,,,,,,,,
4.0,13069,0.0,,,,,,,,,,,,,,
4.0,13109,0.0,,,,,,,,,,,,,,
4.0,13109,0.0,,,,,,,,,,,,,,
1.0,13158,0.0,,,,,,,,,,,,,,
1.0,13158,0.0,,,,,,,,,,,,,,
4.0,13169,0.0,,,,,,,,,,,,,,
4.0,13169,0.0,,,,,,,,,,,,,,
2.0,13196,0.0,,,,,,,,,,,,,,
4.0,13296,0.0,,,,,,,,,,,,,,
4.0,13296,0.0,,,,,,,,,,,,,,
4.0,13437,0.0,,,,,,,,,,,,,,
4.0,13443,0.0,,,,,,,,,,,,,,
4.0,13443,0.0,,,,,,,,,,,,,,
4.0,13653,0.0,,,,,,,,,,,,,,
4.0,13653,0.0,,,,,,,,,,,,,,
1.0,13653,0.0,,,,,,,,,,,,,,
1.0,13653,0.0,,,,,,,,,,,,,,
4.0,13725,0.0,,,,,,,,,,,,,,
3.0,13726,0.0,,,,,,,,,,,,,,
1.0,13726,0.0,,,,,,,,,,,,,,
4.0,13727,0.0,,,,,,,,,,,,,,
4.0,13727,0.0,,,,,,,,,,,,,,
2.0,13747,0.0,,,,,,,,,,,,,,
2.0,13751,0.0,,,,,,,,,,,,,,
2.0,13751,0.0,,,,,,,,,,,,,,
2.0,13751,0.0,,,,,,,,,,,,,,
3.0,13761,0.0,,,,,,,,,,,,,,
1.0,13785,0.0,,,,,,,,,,,,,,
3.0,13811,0.0,,,,,,,,,,,,,,
2.0,13811,0.0,,,,,,,,,,,,,,
1.0,13811,0.0,,,,,,,,,,,,,,
,13811,0.0,,,,,,,,,,,,,,
2.0,13811,0.0,,,,,,,,,,,,,,
2.0,13811,0.0,,,,,,,,,,,,,,
4.0,13811,0.0,,,,,,,,,,,,,,
3.0,13853,0.0,,,,,,,,,,,,,,
4.0,13853,0.0,,,,,,,,,,,,,,
4.0,13890,Other,,,,,,,,,,,,,,
4.0,13890,Other,,,,,,,,,,,,,,
1.0,13890,Other,,,,,,,,,,,,,,
1.0,13890,Other,,,,,,,,,,,,,,
1.0,13890,Other,,,,,,,,,,,,,,
4.0,13962,0.0,,,,,,,,,,,,,,
1.0,13962,0.0,,,,,,,,,,,,,,
1.0,13962,0.0,,,,,,,,,,,,,,
4.0,14001,0.0,,,,,,,,,,,,,,
3.0,14064,0.0,,,,,,,,,,,,,,
4.0,14064,0.0,,,,,,,,,,,,,,
1.0,14075,0.0,,,,,,,,,,,,,,
1.0,14075,0.0,,,,,,,,,,,,,,
4.0,14118,0.0,,,,,,,,,,,,,,
3.0,14118,0.0,,,,,,,,,,,,,,
4.0,14139,0.0,,,,,,,,,,,,,,
4.0,14144,Other,,,,,,,,,,,,,,
4.0,14144,Other,,,,,,,,,,,,,,
,14144,Other,,,,,,,,,,,,,,
4.0,14170,0.0,,,,,,,,,,,,,,
,18277,0.0,,,,,,,,,,,,,,
4.0,14225,0.0,,,,,,,,,,,,,,
4.0,14225,0.0,,,,,,,,,,,,,,
3.0,14234,0.0,,,,,,,,,,,,,,
1.0,14234,0.0,,,,,,,,,,,,,,
2.0,14401,0.0,,,,,,,,,,,,,,
2.0,14401,0.0,,,,,,,,,,,,,,
1.0,14401,0.0,,,,,,,,,,,,,,
1.0,14401,0.0,,,,,,,,,,,,,,
1.0,14401,0.0,,,,,,,,,,,,,,
1.0,14401,0.0,,,,,,,,,,,,,,
1.0,14534,0.0,,,,,,,,,,,,,,
1.0,14534,0.0,,,,,,,,,,,,,,
3.0,14534,0.0,,,,,,,,,,,,,,
4.0,14549,0.0,,,,,,,,,,,,,,
3.0,14585,0.0,,,,,,,,,,,,,,
3.0,14585,0.0,,,,,,,,,,,,,,
,14585,0.0,,,,,,,,,,,,,,
3.0,14585,0.0,,,,,,,,,,,,,,
4.0,14585,0.0,,,,,,,,,,,,,,
4.0,14630,0.0,,,,,,,,,,,,,,
1.0,14630,0.0,,,,,,,,,,,,,,
4.0,14854,0.0,,,,,,,,,,,,,,
2.0,14854,0.0,,,,,,,,,,,,,,
3.0,14854,0.0,,,,,,,,,,,,,,
1.0,14854,0.0,,,,,,,,,,,,,,
1.0,14854,0.0,,,,,,,,,,,,,,
2.0,14854,0.0,,,,,,,,,,,,,,
1.0,14854,0.0,,,,,,,,,,,,,,
3.0,14854,0.0,,,,,,,,,,,,,,
4.0,14932,0.0,,,,,,,,,,,,,,
3.0,15061,0.0,,,,,,,,,,,,,,
3.0,15061,0.0,,,,,,,,,,,,,,
1.0,15097,0.0,,,,,,,,,,,,,,
3.0,15097,0.0,,,,,,,,,,,,,,
3.0,15097,0.0,,,,,,,,,,,,,,
4.0,15101,0.0,,,,,,,,,,,,,,
4.0,15101,0.0,,,,,,,,,,,,,,
1.0,15260,0.0,,,,,,,,,,,,,,
4.0,15283,0.0,,,,,,,,,,,,,,
3.0,15283,0.0,,,,,,,,,,,,,,
1.0,15283,0.0,,,,,,,,,,,,,,
4.0,15305,0.0,,,,,,,,,,,,,,
4.0,15342,0.0,,,,,,,,,,,,,,
1.0,15342,0.0,,,,,,,,,,,,,,
2.0,15342,0.0,,,,,,,,,,,,,,
1.0,15342,0.0,,,,,,,,,,,,,,
3.0,15381,0.0,,,,,,,,,,,,,,
2.0,15425,Other,,,,,,,,,,,,,,
4.0,15425,Other,,,,,,,,,,,,,,
,15425,Other,,,,,,,,,,,,,,
1.0,15431,0.0,,,,,,,,,,,,,,
1.0,15431,0.0,,,,,,,,,,,,,,
2.0,15512,0.0,,,,,,,,,,,,,,
2.0,15512,0.0,,,,,,,,,,,,,,
2.0,15595,0.0,,,,,,,,,,,,,,
4.0,15630,Other,,,,,,,,,,,,,,
3.0,15630,Other,,,,,,,,,,,,,,
1.0,15630,Other,,,,,,,,,,,,,,
1.0,15630,Other,,,,,,,,,,,,,,
1.0,15630,Other,,,,,,,,,,,,,,
4.0,15644,Other,,,,,,,,,,,,,,
4.0,15644,Other,,,,,,,,,,,,,,
1.0,15644,Other,,,,,,,,,,,,,,
,15644,Other,,,,,,,,,,,,,,
4.0,15666,0.0,,,,,,,,,,,,,,
4.0,15666,0.0,,,,,,,,,,,,,,
4.0,15800,0.0,,,,,,,,,,,,,,
4.0,15800,0.0,,,,,,,,,,,,,,
2.0,15890,0.0,,,,,,,,,,,,,,
2.0,15890,0.0,,,,,,,,,,,,,,
4.0,15890,0.0,,,,,,,,,,,,,,
3.0,15890,0.0,,,,,,,,,,,,,,
4.0,15890,0.0,,,,,,,,,,,,,,
4.0,16022,0.0,,,,,,,,,,,,,,
3.0,16022,0.0,,,,,,,,,,,,,,
4.0,16037,0.0,,,,,,,,,,,,,,
4.0,16037,0.0,,,,,,,,,,,,,,
4.0,16037,0.0,,,,,,,,,,,,,,
1.0,16055,0.0,,,,,,,,,,,,,,
1.0,16055,0.0,,,,,,,,,,,,,,
4.0,16060,0.0,,,,,,,,,,,,,,
2.0,16060,0.0,,,,,,,,,,,,,,
3.0,16087,0.0,,,,,,,,,,,,,,
4.0,16139,0.0,,,,,,,,,,,,,,
1.0,16139,0.0,,,,,,,,,,,,,,
1.0,16139,0.0,,,,,,,,,,,,,,
1.0,16139,0.0,,,,,,,,,,,,,,
1.0,16139,0.0,,,,,,,,,,,,,,
4.0,16181,0.0,,,,,,,,,,,,,,
4.0,16181,0.0,,,,,,,,,,,,,,
3.0,16183,0.0,,,,,,,,,,,,,,
4.0,16183,0.0,,,,,,,,,,,,,,
3.0,16183,0.0,,,,,,,,,,,,,,
4.0,16245,0.0,,,,,,,,,,,,,,
2.0,16280,0.0,,,,,,,,,,,,,,
1.0,16280,0.0,,,,,,,,,,,,,,
1.0,16280,0.0,,,,,,,,,,,,,,
4.0,16280,0.0,,,,,,,,,,,,,,
3.0,16281,0.0,,,,,,,,,,,,,,
3.0,16281,0.0,,,,,,,,,,,,,,
3.0,16281,0.0,,,,,,,,,,,,,,
1.0,16306,0.0,,,,,,,,,,,,,,
1.0,16306,0.0,,,,,,,,,,,,,,
3.0,16306,0.0,,,,,,,,,,,,,,
3.0,16306,0.0,,,,,,,,,,,,,,
4.0,16405,0.0,,,,,,,,,,,,,,
4.0,16405,0.0,,,,,,,,,,,,,,
2.0,16521,0.0,,,,,,,,,,,,,,
2.0,16534,0.0,,,,,,,,,,,,,,
2.0,16534,0.0,,,,,,,,,,,,,,
2.0,16623,0.0,,,,,,,,,,,,,,
3.0,16623,0.0,,,,,,,,,,,,,,
3.0,16623,0.0,,,,,,,,,,,,,,
4.0,16640,0.0,,,,,,,,,,,,,,
2.0,16640,0.0,,,,,,,,,,,,,,
1.0,16640,0.0,,,,,,,,,,,,,,
1.0,16640,0.0,,,,,,,,,,,,,,
,16640,0.0,,,,,,,,,,,,,,
1.0,16640,0.0,,,,,,,,,,,,,,
1.0,16640,0.0,,,,,,,,,,,,,,
1.0,16640,0.0,,,,,,,,,,,,,,
1.0,16640,0.0,,,,,,,,,,,,,,
1.0,16686,0.0,,,,,,,,,,,,,,
2.0,16686,0.0,,,,,,,,,,,,,,
1.0,16686,0.0,,,,,,,,,,,,,,
1.0,16686,0.0,,,,,,,,,,,,,,
1.0,16686,0.0,,,,,,,,,,,,,,
2.0,16690,0.0,,,,,,,,,,,,,,
3.0,16760,0.0,,,,,,,,,,,,,,
2.0,16760,0.0,,,,,,,,,,,,,,
1.0,16760,0.0,,,,,,,,,,,,,,
1.0,16760,0.0,,,,,,,,,,,,,,
1.0,16760,0.0,,,,,,,,,,,,,,
4.0,16760,0.0,,,,,,,,,,,,,,
3.0,16792,0.0,,,,,,,,,,,,,,
3.0,16792,0.0,,,,,,,,,,,,,,
3.0,16831,0.0,,,,,,,,,,,,,,
4.0,16831,0.0,,,,,,,,,,,,,,
2.0,16831,0.0,,,,,,,,,,,,,,
3.0,16837,0.0,,,,,,,,,,,,,,
4.0,16837,0.0,,,,,,,,,,,,,,
1.0,16837,0.0,,,,,,,,,,,,,,
3.0,16893,0.0,,,,,,,,,,,,,,
2.0,16893,0.0,,,,,,,,,,,,,,
1.0,16947,0.0,,,,,,,,,,,,,,
1.0,16947,0.0,,,,,,,,,,,,,,
1.0,16947,0.0,,,,,,,,,,,,,,
1.0,16947,0.0,,,,,,,,,,,,,,
1.0,16987,0.0,,,,,,,,,,,,,,
1.0,16987,0.0,,,,,,,,,,,,,,
4.0,17121,0.0,,,,,,,,,,,,,,
2.0,17121,0.0,,,,,,,,,,,,,,
1.0,17123,0.0,,,,,,,,,,,,,,
2.0,17123,0.0,,,,,,,,,,,,,,
1.0,17123,0.0,,,,,,,,,,,,,,
4.0,17343,0.0,,,,,,,,,,,,,,
4.0,17343,0.0,,,,,,,,,,,,,,
2.0,17479,0.0,,,,,,,,,,,,,,
2.0,17479,0.0,,,,,,,,,,,,,,
1.0,17479,0.0,,,,,,,,,,,,,,
1.0,17479,0.0,,,,,,,,,,,,,,
3.0,17483,0.0,,,,,,,,,,,,,,
2.0,17483,0.0,,,,,,,,,,,,,,
4.0,17500,0.0,,,,,,,,,,,,,,
1.0,17537,0.0,,,,,,,,,,,,,,
1.0,17537,0.0,,,,,,,,,,,,,,
1.0,17537,0.0,,,,,,,,,,,,,,
1.0,17537,0.0,,,,,,,,,,,,,,
1.0,17537,0.0,,,,,,,,,,,,,,
1.0,17537,0.0,,,,,,,,,,,,,,
1.0,17537,0.0,,,,,,,,,,,,,,
2.0,17537,0.0,,,,,,,,,,,,,,
4.0,17537,0.0,,,,,,,,,,,,,,
1.0,17537,0.0,,,,,,,,,,,,,,
3.0,17588,0.0,,,,,,,,,,,,,,
1.0,17588,0.0,,,,,,,,,,,,,,
1.0,17610,0.0,,,,,,,,,,,,,,
4.0,17638,0.0,,,,,,,,,,,,,,
3.0,17638,0.0,,,,,,,,,,,,,,
4.0,17656,0.0,,,,,,,,,,,,,,
4.0,17656,0.0,,,,,,,,,,,,,,
4.0,17656,0.0,,,,,,,,,,,,,,
3.0,17656,0.0,,,,,,,,,,,,,,
1.0,17736,0.0,,,,,,,,,,,,,,
3.0,17780,0.0,,,,,,,,,,,,,,
2.0,17780,0.0,,,,,,,,,,,,,,
4.0,17793,0.0,,,,,,,,,,,,,,
2.0,17793,0.0,,,,,,,,,,,,,,
4.0,17822,0.0,,,,,,,,,,,,,,
4.0,17833,0.0,,,,,,,,,,,,,,
4.0,17901,0.0,,,,,,,,,,,,,,
2.0,17901,0.0,,,,,,,,,,,,,,
2.0,17901,0.0,,,,,,,,,,,,,,
4.0,17901,0.0,,,,,,,,,,,,,,
2.0,17934,0.0,,,,,,,,,,,,,,
4.0,18002,0.0,,,,,,,,,,,,,,
4.0,18040,0.0,,,,,,,,,,,,,,
2.0,18040,0.0,,,,,,,,,,,,,,
4.0,18040,0.0,,,,,,,,,,,,,,
2.0,18040,0.0,,,,,,,,,,,,,,
2.0,18040,0.0,,,,,,,,,,,,,,
2.0,18077,0.0,,,,,,,,,,,,,,
2.0,18077,0.0,,,,,,,,,,,,,,
2.0,18100,0.0,,,,,,,,,,,,,,
3.0,18100,0.0,,,,,,,,,,,,,,
3.0,18100,0.0,,,,,,,,,,,,,,
1.0,18100,0.0,,,,,,,,,,,,,,
2.0,18100,0.0,,,,,,,,,,,,,,
3.0,18131,0.0,,,,,,,,,,,,,,
3.0,18131,0.0,,,,,,,,,,,,,,
1.0,18131,0.0,,,,,,,,,,,,,,
1.0,18131,0.0,,,,,,,,,,,,,,
4.0,18153,0.0,,,,,,,,,,,,,,
2.0,18153,0.0,,,,,,,,,,,,,,
3.0,18153,0.0,,,,,,,,,,,,,,
2.0,18153,0.0,,,,,,,,,,,,,,
3.0,18181,0.0,,,,,,,,,,,,,,
2.0,18265,0.0,,,,,,,,,,,,,,
3.0,18277,0.0,,,,,,,,,,,,,,
3.0,18277,0.0,,,,,,,,,,,,,,
4.0,18279,0.0,,,,,,,,,,,,,,
4.0,18279,0.0,,,,,,,,,,,,,,
4.0,18296,0.0,,,,,,,,,,,,,,
3.0,18296,0.0,,,,,,,,,,,,,,
3.0,18356,0.0,,,,,,,,,,,,,,
2.0,18356,0.0,,,,,,,,,,,,,,
2.0,18356,0.0,,,,,,,,,,,,,,
4.0,18433,0.0,,,,,,,,,,,,,,
4.0,18433,0.0,,,,,,,,,,,,,,
1.0,18433,0.0,,,,,,,,,,,,,,
,18433,0.0,,,,,,,,,,,,,,
4.0,18508,Other,,,,,,,,,,,,,,
4.0,18508,Other,,,,,,,,,,,,,,
1.0,18508,Other,,,,,,,,,,,,,,
1.0,18508,Other,,,,,,,,,,,,,,
4.0,18508,0.0,,,,,,,,,,,,,,
4.0,18508,0.0,,,,,,,,,,,,,,
2.0,18618,0.0,,,,,,,,,,,,,,
4.0,18631,0.0,,,,,,,,,,,,,,
1.0,18678,0.0,,,,,,,,,,,,,,
1.0,18678,0.0,,,,,,,,,,,,,,
,18678,0.0,,,,,,,,,,,,,,
2.0,18697,0.0,,,,,,,,,,,,,,
2.0,18697,0.0,,,,,,,,,,,,,,
1.0,18748,0.0,,,,,,,,,,,,,,
4.0,18748,0.0,,,,,,,,,,,,,,
4.0,18758,0.0,,,,,,,,,,,,,,
4.0,18758,0.0,,,,,,,,,,,,,,
4.0,18802,0.0,,,,,,,,,,,,,,
2.0,18881,0.0,,,,,,,,,,,,,,
4.0,18881,0.0,,,,,,,,,,,,,,
3.0,18891,0.0,,,,,,,,,,,,,,
2.0,18891,0.0,,,,,,,,,,,,,,
2.0,18891,0.0,,,,,,,,,,,,,,
2.0,19034,0.0,,,,,,,,,,,,,,
1.0,19034,0.0,,,,,,,,,,,,,,
1.0,19034,0.0,,,,,,,,,,,,,,
1.0,19034,0.0,,,,,,,,,,,,,,
1.0,19034,0.0,,,,,,,,,,,,,,
3.0,19079,0.0,,,,,,,,,,,,,,
2.0,19079,0.0,,,,,,,,,,,,,,
2.0,19079,0.0,,,,,,,,,,,,,,
4.0,19173,0.0,,,,,,,,,,,,,,
4.0,19173,0.0,,,,,,,,,,,,,,
3.0,19220,0.0,,,,,,,,,,,,,,
4.0,19230,0.0,,,,,,,,,,,,,,
2.0,19236,0.0,,,,,,,,,,,,,,
2.0,19236,0.0,,,,,,,,,,,,,,
4.0,19286,0.0,,,,,,,,,,,,,,
4.0,19286,0.0,,,,,,,,,,,,,,
2.0,19370,0.0,,,,,,,,,,,,,,
2.0,19370,0.0,,,,,,,,,,,,,,
1.0,19370,0.0,,,,,,,,,,,,,,
1.0,19370,0.0,,,,,,,,,,,,,,
2.0,19427,Other,,,,,,,,,,,,,,
4.0,19427,Other,,,,,,,,,,,,,,
,19427,Other,,,,,,,,,,,,,,
2.0,19427,Other,,,,,,,,,,,,,,
3.0,19444,0.0,,,,,,,,,,,,,,
4.0,19444,0.0,,,,,,,,,,,,,,
4.0,19503,0.0,,,,,,,,,,,,,,
3.0,19503,0.0,,,,,,,,,,,,,,
3.0,19515,0.0,,,,,,,,,,,,,,
3.0,19600,0.0,,,,,,,,,,,,,,
1.0,19600,0.0,,,,,,,,,,,,,,
1.0,19704,0.0,,,,,,,,,,,,,,
1.0,19704,0.0,,,,,,,,,,,,,,
2.0,19704,0.0,,,,,,,,,,,,,,
1.0,19704,0.0,,,,,,,,,,,,,,
1.0,19704,0.0,,,,,,,,,,,,,,
1.0,19704,0.0,,,,,,,,,,,,,,
1.0,19704,0.0,,,,,,,,,,,,,,
4.0,19725,0.0,,,,,,,,,,,,,,
4.0,19725,0.0,,,,,,,,,,,,,,
4.0,19725,0.0,,,,,,,,,,,,,,
4.0,19725,0.0,,,,,,,,,,,,,,
1.0,19725,0.0,,,,,,,,,,,,,,
1.0,19725,0.0,,,,,,,,,,,,,,
3.0,19725,0.0,,,,,,,,,,,,,,
4.0,19757,0.0,,,,,,,,,,,,,,
2.0,19757,0.0,,,,,,,,,,,,,,
3.0,19757,0.0,,,,,,,,,,,,,,
4.0,19757,0.0,,,,,,,,,,,,,,
2.0,19757,0.0,,,,,,,,,,,,,,
4.0,19783,0.0,,,,,,,,,,,,,,
2.0,19831,0.0,,,,,,,,,,,,,,
1.0,19831,0.0,,,,,,,,,,,,,,
,19831,0.0,,,,,,,,,,,,,,
1.0,19980,0.0,,,,,,,,,,,,,,
4.0,20008,0.0,,,,,,,,,,,,,,
3.0,20008,0.0,,,,,,,,,,,,,,
3.0,20008,0.0,,,,,,,,,,,,,,
3.0,20008,0.0,,,,,,,,,,,,,,
2.0,20044,0.0,,,,,,,,,,,,,,
3.0,20044,0.0,,,,,,,,,,,,,,
4.0,20073,0.0,,,,,,,,,,,,,,
4.0,20073,0.0,,,,,,,,,,,,,,
2.0,20202,0.0,,,,,,,,,,,,,,
2.0,20226,0.0,,,,,,,,,,,,,,
2.0,20226,0.0,,,,,,,,,,,,,,
4.0,20281,0.0,,,,,,,,,,,,,,
4.0,20281,0.0,,,,,,,,,,,,,,
1.0,20317,0.0,,,,,,,,,,,,,,
1.0,20317,0.0,,,,,,,,,,,,,,
2.0,20443,0.0,,,,,,,,,,,,,,
4.0,20467,0.0,,,,,,,,,,,,,,
4.0,20467,0.0,,,,,,,,,,,,,,
4.0,20467,0.0,,,,,,,,,,,,,,
3.0,20467,0.0,,,,,,,,,,,,,,
2.0,20467,0.0,,,,,,,,,,,,,,
4.0,20504,0.0,,,,,,,,,,,,,,
1.0,20504,0.0,,,,,,,,,,,,,,
1.0,20504,0.0,,,,,,,,,,,,,,
3.0,20523,0.0,,,,,,,,,,,,,,
2.0,20527,0.0,,,,,,,,,,,,,,
1.0,20527,0.0,,,,,,,,,,,,,,
4.0,20527,0.0,,,,,,,,,,,,,,
4.0,20527,0.0,,,,,,,,,,,,,,
1.0,20587,0.0,,,,,,,,,,,,,,
1.0,20587,0.0,,,,,,,,,,,,,,
1.0,20587,0.0,,,,,,,,,,,,,,
3.0,20594,0.0,,,,,,,,,,,,,,
3.0,20596,0.0,,,,,,,,,,,,,,
2.0,20606,0.0,,,,,,,,,,,,,,
2.0,20606,0.0,,,,,,,,,,,,,,
4.0,20716,0.0,,,,,,,,,,,,,,
1.0,20716,0.0,,,,,,,,,,,,,,
2.0,20716,0.0,,,,,,,,,,,,,,
1.0,20716,0.0,,,,,,,,,,,,,,
2.0,20716,0.0,,,,,,,,,,,,,,
4.0,20782,0.0,,,,,,,,,,,,,,
4.0,20828,0.0,,,,,,,,,,,,,,
1.0,20828,0.0,,,,,,,,,,,,,,
4.0,20828,0.0,,,,,,,,,,,,,,
1.0,20828,0.0,,,,,,,,,,,,,,
3.0,20828,0.0,,,,,,,,,,,,,,
3.0,20828,0.0,,,,,,,,,,,,,,
4.0,20844,0.0,,,,,,,,,,,,,,
4.0,20844,0.0,,,,,,,,,,,,,,
3.0,20878,0.0,,,,,,,,,,,,,,
4.0,20878,0.0,,,,,,,,,,,,,,
1.0,20878,0.0,,,,,,,,,,,,,,
1.0,20915,0.0,,,,,,,,,,,,,,
1.0,20915,0.0,,,,,,,,,,,,,,
2.0,21021,0.0,,,,,,,,,,,,,,
2.0,21021,0.0,,,,,,,,,,,,,,
1.0,21173,0.0,,,,,,,,,,,,,,
1.0,21173,0.0,,,,,,,,,,,,,,
1.0,21227,0.0,,,,,,,,,,,,,,
1.0,21227,0.0,,,,,,,,,,,,,,
2.0,21257,0.0,,,,,,,,,,,,,,
1.0,21257,0.0,,,,,,,,,,,,,,
3.0,21257,0.0,,,,,,,,,,,,,,
1.0,21321,0.0,,,,,,,,,,,,,,
3.0,21321,0.0,,,,,,,,,,,,,,
1.0,21321,0.0,,,,,,,,,,,,,,
1.0,21321,0.0,,,,,,,,,,,,,,
3.0,21350,0.0,,,,,,,,,,,,,,
2.0,21350,0.0,,,,,,,,,,,,,,
1.0,21350,0.0,,,,,,,,,,,,,,
1.0,21350,0.0,,,,,,,,,,,,,,
2.0,21350,0.0,,,,,,,,,,,,,,
2.0,21350,0.0,,,,,,,,,,,,,,
1.0,21350,0.0,,,,,,,,,,,,,,
1.0,21350,0.0,,,,,,,,,,,,,,
1.0,21350,0.0,,,,,,,,,,,,,,
1.0,21350,0.0,,,,,,,,,,,,,,
4.0,21350,0.0,,,,,,,,,,,,,,
2.0,21456,0.0,,,,,,,,,,,,,,
2.0,21456,0.0,,,,,,,,,,,,,,
1.0,21456,0.0,,,,,,,,,,,,,,
4.0,21468,0.0,,,,,,,,,,,,,,
4.0,21468,0.0,,,,,,,,,,,,,,
3.0,21476,0.0,,,,,,,,,,,,,,
2.0,21476,0.0,,,,,,,,,,,,,,
4.0,21562,0.0,,,,,,,,,,,,,,
2.0,21562,0.0,,,,,,,,,,,,,,
2.0,21562,0.0,,,,,,,,,,,,,,
3.0,21562,0.0,,,,,,,,,,,,,,
1.0,21562,0.0,,,,,,,,,,,,,,
4.0,21579,0.0,,,,,,,,,,,,,,
2.0,21595,Other,,,,,,,,,,,,,,
1.0,21595,Other,,,,,,,,,,,,,,
1.0,21595,Other,,,,,,,,,,,,,,
1.0,21595,0.0,,,,,,,,,,,,,,
2.0,21595,0.0,,,,,,,,,,,,,,
4.0,21627,Other,,,,,,,,,,,,,,
4.0,21627,Other,,,,,,,,,,,,,,
1.0,21627,Other,,,,,,,,,,,,,,
,21627,Other,,,,,,,,,,,,,,
2.0,21632,0.0,,,,,,,,,,,,,,
4.0,21632,0.0,,,,,,,,,,,,,,
1.0,21632,0.0,,,,,,,,,,,,,,
1.0,21632,0.0,,,,,,,,,,,,,,
3.0,21711,0.0,,,,,,,,,,,,,,
4.0,21712,0.0,,,,,,,,,,,,,,
4.0,21712,0.0,,,,,,,,,,,,,,
1.0,21712,0.0,,,,,,,,,,,,,,
1.0,21727,0.0,,,,,,,,,,,,,,
4.0,21773,0.0,,,,,,,,,,,,,,
1.0,21773,0.0,,,,,,,,,,,,,,
2.0,21912,0.0,,,,,,,,,,,,,,
3.0,21912,0.0,,,,,,,,,,,,,,
2.0,21922,0.0,,,,,,,,,,,,,,
2.0,21943,0.0,,,,,,,,,,,,,,
2.0,21943,0.0,,,,,,,,,,,,,,
2.0,21943,0.0,,,,,,,,,,,,,,
1.0,21965,0.0,,,,,,,,,,,,,,
4.0,22022,0.0,,,,,,,,,,,,,,
2.0,22055,0.0,,,,,,,,,,,,,,
1.0,22055,0.0,,,,,,,,,,,,,,
2.0,22055,0.0,,,,,,,,,,,,,,
4.0,22115,0.0,,,,,,,,,,,,,,
4.0,22115,0.0,,,,,,,,,,,,,,
2.0,22185,0.0,,,,,,,,,,,,,,
3.0,22185,0.0,,,,,,,,,,,,,,
2.0,22185,0.0,,,,,,,,,,,,,,
4.0,22225,0.0,,,,,,,,,,,,,,
4.0,22225,0.0,,,,,,,,,,,,,,
1.0,22225,0.0,,,,,,,,,,,,,,
1.0,22225,0.0,,,,,,,,,,,,,,
1.0,22225,0.0,,,,,,,,,,,,,,
4.0,22237,0.0,,,,,,,,,,,,,,
4.0,22237,0.0,,,,,,,,,,,,,,
1.0,22252,0.0,,,,,,,,,,,,,,
4.0,22343,0.0,,,,,,,,,,,,,,
2.0,22427,0.0,,,,,,,,,,,,,,
1.0,22556,0.0,,,,,,,,,,,,,,
1.0,22578,Other,,,,,,,,,,,,,,
,22578,Other,,,,,,,,,,,,,,
1.0,22578,Other,,,,,,,,,,,,,,
2.0,22654,0.0,,,,,,,,,,,,,,
3.0,22654,0.0,,,,,,,,,,,,,,
2.0,22763,0.0,,,,,,,,,,,,,,
4.0,22838,0.0,,,,,,,,,,,,,,
1.0,22901,0.0,,,,,,,,,,,,,,
1.0,22901,0.0,,,,,,,,,,,,,,
4.0,22936,0.0,,,,,,,,,,,,,,
2.0,22936,0.0,,,,,,,,,,,,,,
4.0,22979,Other,,,,,,,,,,,,,,
4.0,22979,Other,,,,,,,,,,,,,,
1.0,22979,Other,,,,,,,,,,,,,,
,22979,Other,,,,,,,,,,,,,,
3.0,23000,0.0,,,,,,,,,,,,,,
